filename,runtime
mmp_all_SM_434,0.0005725
mmp_all_SM_435,0.0006495
mmp_all_SM_436,0.0005665
mmp_all_SM_437,0.0006095
mmp_all_SM_438,0.000549
mmp_all_SM_439,0.0034695
mmp_all_SM_440,0.0017135
mmp_all_SM_441,0.001105
mmp_all_SM_442,0.000895
mmp_all_SM_443,0.0007005
mmp_all_SM_444,0.000556
mmp_all_SM_445,0.0006985
mmp_all_SM_446,0.000568
mmp_all_SM_447,0.0005005
mmp_all_SM_448,0.00055
mmp_all_SM_449,0.0006225
mmp_all_SM_450,0.00164
mmp_all_SM_451,0.001778
mmp_all_SM_452,0.0010585
mmp_all_SM_453,0.0010145
mmp_all_SM_454,0.0008405
mmp_all_SM_455,0.000574
mmp_all_SM_456,0.0006039999999999
mmp_all_SM_457,0.0006615
mmp_all_SM_458,0.000541
mmp_all_SM_459,0.0004915
mmp_all_SM_460,0.0006145
mmp_all_SM_461,0.0012525
mmp_all_SM_462,0.0018809999999999
mmp_all_SM_463,0.0010739999999999
mmp_all_SM_464,0.000936
mmp_all_SM_465,0.0008205
mmp_all_SM_466,0.0006154999999999
mmp_all_SM_467,0.0006705
mmp_all_SM_468,0.000631
mmp_all_SM_469,0.0004895
mmp_all_SM_470,0.0005974999999999
mmp_all_SM_471,0.0006125
mmp_all_SM_472,0.003687
mmp_all_SM_473,0.001748
mmp_all_SM_474,0.0011259999999999
mmp_all_SM_475,0.000926
mmp_all_SM_476,0.000748
mmp_all_SM_477,0.0005465
mmp_all_SM_478,0.0005955
mmp_all_SM_479,0.0006505
mmp_all_SM_480,0.0006735
mmp_all_SM_481,0.000561
mmp_all_SM_482,0.0007075
mmp_all_SM_483,0.00129
mmp_all_SM_484,0.0020945
mmp_all_SM_485,0.001145
mmp_all_SM_486,0.0007689999999999
mmp_all_SM_487,0.0008064999999999
mmp_all_SM_488,0.000699
mmp_all_SM_489,0.0006414999999999
mmp_all_SM_490,0.00054
mmp_all_SM_491,0.00058
mmp_all_SM_492,0.000719
mmp_all_SM_493,0.0006235
mmp_all_SM_494,0.0012575
mmp_all_SM_495,0.002314
mmp_all_SM_496,0.0011115
mmp_all_SM_497,0.0008135
mmp_all_SM_498,0.000891
mmp_all_SM_499,0.0007264999999999
mmp_all_SM_500,0.000639
mmp_all_SM_501,0.0005665
mmp_all_SM_502,0.000629
mmp_all_SM_503,0.0007295
mmp_all_SM_504,0.0005315
mmp_all_SM_505,0.001126
mmp_all_SM_506,0.0019935
mmp_all_SM_507,0.001104
mmp_all_SM_508,0.003493
mmp_all_SM_509,0.000857
mmp_all_SM_510,0.0006745
mmp_all_SM_511,0.0006095
mmp_all_SM_512,0.0004885
mmp_all_SM_513,0.0005645
mmp_all_SM_514,0.0006825
mmp_all_SM_515,0.000559
mmp_all_SM_516,0.0016595
mmp_all_SM_517,0.0018715
mmp_all_SM_518,0.001102
mmp_all_SM_519,0.000741
mmp_all_SM_520,0.0008374999999999
mmp_all_SM_521,0.0007365
mmp_all_SM_522,0.0007535
mmp_all_SM_523,0.000535
mmp_all_SM_524,0.0007084999999999
mmp_all_SM_525,0.000676
mmp_all_SM_526,0.000571
